lexical_similarity_score,min_edit_distance_to_brand_domain,homoglyph_similarity_score,brand_token_in_subdomain,brand_token_in_path,brand_not_in_registered_domain,subdomain_depth,dns_check_pass,dns_resolves_to_ip,cname_exists,cname_chain_length,nameserver_reputation_score,passive_dns_first_seen_days,domain_age_days,domain_expiry_days,registrar_reputation_score,asn_reputation_score,ip_seen_with_many_brands,https_enabled,ssl_valid,cert_age_days,ct_log_first_seen_days,url_fetch_success,redirect_count,redirect_cross_domain_count,page_render_success,has_login_form,has_password_input,form_action_external,logo_detected,logo_brand_matches_target_brand,logo_brand_domain_mismatch,favicon_similarity_score,logo_similarity_score,html_dom_similarity_score,high_lexical_similarity,page_fetch_success,no_login_form,no_brand_visual_claim,brand_token_or_logo_present,visual_brand_domain_mismatch,same_html_hash_domain_count_7d,suspected_inactive,suspected_active_infra,suspected_active_no_phish_evidence,phishing,phishing_campaign,validation_status,validation_reason,extraction_status,dns_status,rdap_status,whois_status,http_status,tls_status,page_status,label
0.631579,2,0.631579,0,0,1,1,1,1,0,0,8,-1,3939,810,6,-1,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.5938,0,0,0,1,0,0,220,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,invalid,success,0
0.85,0,0.85,0,0,0,1,1,1,0,0,8,-1,5922,287,6,-1,0,1,1,53,-1,1,0,0,1,0,0,0,1,1,1,0.4688,0.0,0.5,1,1,1,0,1,1,1,0,0,0,1,0,phishing,visual brand match on unauthorized domain,complete,success,success,skipped,success,success,success,1
0.533333,3,0.533333,0,0,1,0,1,1,0,0,6,-1,3336,42,6,-1,0,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.4844,0,0,0,1,0,0,220,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,unavailable,success,http_403,invalid,success,0
0.85,0,0.85,0,0,0,1,1,1,0,0,8,-1,8344,1518,6,-1,0,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.4844,1,0,0,1,0,0,220,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,http_403,invalid,success,0
0.533333,3,0.533333,0,0,1,0,1,1,0,0,6,-1,5722,121,6,6,0,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.4844,0,0,0,1,0,0,220,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,invalid,success,0
0.5,3,0.5,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,-1,0,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5938,0.0,0.5781,0,0,0,1,0,0,220,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,unavailable,success,http_403,invalid,success,0
0.85,0,0.85,0,0,0,1,1,1,0,0,8,-1,5922,287,6,-1,0,1,1,53,-1,1,0,0,1,0,0,0,1,1,1,0.4688,0.0,0.5,1,1,1,0,1,1,1,0,0,0,1,0,phishing,visual brand match on unauthorized domain,complete,success,success,skipped,success,success,success,1
0.666667,3,0.666667,0,0,1,1,1,1,0,0,8,-1,4505,607,8,-1,0,1,1,58,-1,1,1,0,1,0,0,0,1,0,0,0.5,0.0,0.5938,0,1,1,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,unavailable,success,success,success,success,0
0.545455,3,0.545455,0,0,1,1,1,1,0,0,8,-1,1961,230,6,-1,0,1,1,55,-1,1,0,0,1,0,0,0,0,0,0,0.625,0.0,0.5,0,1,1,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.5,1,0.5,0,0,1,1,1,1,0,0,8,-1,2674,248,8,8,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.5625,0,0,0,1,0,0,220,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,invalid,success,0
0.592593,1,0.592593,0,0,1,1,1,1,0,0,8,-1,4950,163,8,8,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.5156,0,0,0,1,0,0,220,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,invalid,success,0
0.5625,4,0.5625,0,0,1,1,1,1,0,0,8,-1,2632,2836,6,-1,0,1,1,19,-1,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.6875,0,1,1,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.5625,4,0.5625,0,0,1,1,1,1,0,0,8,-1,2632,2836,6,-1,0,1,1,19,-1,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.6875,0,1,1,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.85,0,0.85,0,0,0,1,1,1,0,0,6,-1,2622,300,6,-1,0,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5938,0.0,0.6719,1,0,0,1,0,0,220,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,http_403,invalid,success,0
0.85,0,0.85,0,0,0,1,1,1,0,0,6,-1,2622,300,6,-1,0,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5938,0.0,0.6719,1,0,0,1,0,0,220,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,http_403,invalid,success,0
0.461538,2,0.461538,0,0,1,1,1,1,0,0,6,-1,2919,3,6,-1,0,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.5781,0,0,0,1,0,0,220,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,invalid,success,0
0.85,0,0.85,1,0,1,1,1,1,0,0,8,-1,4806,307,8,6,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.4688,0.0,0.5312,1,0,0,1,0,0,220,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,unavailable,success,http_403,invalid,success,0
0.538462,4,0.538462,0,0,1,1,1,1,0,0,8,-1,7916,119,8,-1,0,1,1,45,-1,1,0,0,1,1,1,0,1,0,0,0.6562,0.5,0.6094,0,1,0,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.85,0,0.85,0,0,0,1,1,1,0,0,6,-1,2944,709,4,-1,0,1,1,57,-1,1,0,0,1,1,0,1,1,1,1,0.0,0.0,0.4844,1,1,0,0,1,1,1,0,0,0,1,0,phishing,visual brand match on unauthorized domain,partial,success,unavailable,success,success,success,success,1
0.85,0,0.85,1,0,1,1,1,1,0,0,8,-1,3380,272,6,8,0,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.0,0.0,0.0,1,0,0,1,0,0,220,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,http_403,invalid,success,0
0.85,0,0.85,1,0,1,1,1,1,0,0,8,-1,3380,272,6,8,0,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.0,0.0,0.0,1,0,0,1,0,0,220,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,http_403,invalid,success,0
0.85,0,0.85,1,0,1,1,1,1,0,0,8,-1,3380,272,6,8,0,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.0,0.0,0.0,1,0,0,1,0,0,220,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,http_403,invalid,success,0
0.592593,2,0.592593,0,0,1,1,1,1,0,0,8,-1,4950,163,8,8,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.5156,0,0,0,1,0,0,220,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,invalid,success,0
0.5,2,0.5,0,0,1,1,1,1,0,0,8,-1,2674,248,8,8,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.5625,0,0,0,1,0,0,220,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,invalid,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,9736,126,8,6,0,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.5625,1,0,0,1,0,0,220,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,http_403,invalid,success,0
0.526316,2,0.526316,0,0,1,1,1,1,0,0,-1,-1,3431,221,6,-1,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.6406,0,0,0,1,0,0,220,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,unavailable,success,http_403,invalid,success,0
0.85,0,0.85,1,0,1,1,1,1,0,0,8,-1,3380,272,6,8,0,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.0,0.0,0.0,1,0,0,1,0,0,220,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,http_403,invalid,success,0
0.85,0,0.85,1,0,1,1,1,1,0,0,8,-1,3380,272,6,8,0,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.0,0.0,0.0,1,0,0,1,0,0,220,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,http_403,invalid,success,0
0.48,2,0.48,0,0,1,0,1,1,0,0,6,-1,2441,847,8,6,0,1,1,42,-1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,success,success,empty,0
0.48,2,0.48,0,0,1,0,1,1,0,0,6,-1,2441,847,8,6,0,1,1,42,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.5938,0,0,0,1,0,0,220,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,success,success,0
0.48,2,0.48,0,0,1,0,1,1,0,0,6,-1,2441,847,8,6,0,1,1,42,-1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,success,success,empty,0
0.545455,2,0.545455,0,0,1,1,1,1,0,0,6,-1,9409,87,8,-1,0,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.5625,0,0,0,1,0,0,2,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,invalid,success,0
0.666667,1,0.666667,0,0,1,1,1,1,0,0,8,-1,9197,1395,8,-1,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.5156,0,0,0,1,0,0,220,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,invalid,success,0
0.666667,3,0.666667,0,0,1,1,1,1,0,0,8,-1,9197,1395,8,-1,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.75,0.0,0.6406,0,0,0,1,0,0,220,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,invalid,success,0
0.85,0,0.85,1,0,1,1,1,1,0,0,-1,-1,3431,221,6,-1,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.0,0.0,0.4375,1,0,0,1,0,0,220,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,unavailable,success,http_403,invalid,success,0
0.5,2,0.5,0,0,1,1,1,1,0,0,6,-1,5823,21,6,-1,0,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.5312,0,0,0,1,0,0,220,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,invalid,success,0
0.5,3,0.5,0,0,1,0,1,1,0,0,4,-1,2252,304,4,-1,0,1,1,89,-1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,success,success,empty,0
0.615385,1,0.615385,0,0,1,1,1,1,0,0,6,-1,5110,3,8,-1,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.5,0,0,0,1,0,0,220,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,invalid,success,0
0.444444,3,0.444444,0,0,1,1,1,1,0,0,8,-1,2923,730,8,-1,0,1,1,14,-1,1,0,0,1,0,0,0,0,0,0,0.5938,0.0,0.5625,0,1,1,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.538462,2,0.538462,0,0,1,0,1,1,0,0,6,-1,4066,317,6,6,0,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.6562,0.0,0.4844,0,0,0,1,0,0,220,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,unavailable,success,http_403,invalid,success,0
0.615385,4,0.615385,0,0,1,1,1,1,0,0,6,-1,5110,3,8,-1,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.75,0.0,0.6406,0,0,0,1,0,0,220,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,invalid,success,0
0.5,2,0.5,0,0,1,1,1,1,0,0,8,-1,2674,248,8,8,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.5625,0,0,0,1,0,0,220,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,invalid,success,0
0.592593,2,0.592593,0,0,1,1,1,1,0,0,8,-1,4950,163,8,8,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.5156,0,0,0,1,0,0,220,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,invalid,success,0
0.5,2,0.5,0,0,1,1,1,1,0,0,8,-1,2646,1737,8,-1,0,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.4844,0,0,0,1,0,0,220,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,invalid,success,0
0.666667,2,0.666667,0,0,1,1,1,1,0,0,8,-1,9197,1395,8,-1,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.5156,0,0,0,1,0,0,220,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,invalid,success,0
0.85,0,0.85,1,0,1,1,1,1,0,0,8,-1,2674,248,8,8,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.4688,0.0,0.5312,1,0,0,1,0,0,220,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,http_403,invalid,success,0
0.85,0,0.85,1,0,1,1,1,1,0,0,8,-1,4950,163,8,8,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.4688,0.0,0.5312,1,0,0,1,0,0,220,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,http_403,invalid,success,0
0.85,0,0.85,1,0,1,1,1,1,0,0,8,-1,2674,248,8,8,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.5625,1,0,0,1,0,0,220,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,http_403,invalid,success,0
0.85,0,0.85,1,0,1,1,1,1,0,0,8,-1,4950,163,8,8,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.5625,1,0,0,1,0,0,220,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,http_403,invalid,success,0
0.6,2,0.6,0,0,1,1,1,1,0,0,6,-1,10021,205,6,-1,0,1,1,57,-1,1,0,0,1,1,1,0,1,0,0,0.4375,0.5,0.4688,0,1,0,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.5,3,0.5,0,0,1,1,1,1,0,0,8,-1,2674,248,8,8,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.5625,0,0,0,1,0,0,220,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,invalid,success,0
0.592593,2,0.592593,0,0,1,1,1,1,0,0,8,-1,4950,163,8,8,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.5156,0,0,0,1,0,0,220,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,invalid,success,0
0.85,0,0.85,1,0,1,1,1,1,0,0,8,-1,2674,248,8,8,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.4688,0.0,0.5312,1,0,0,1,0,0,220,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,http_403,invalid,success,0
0.85,0,0.85,1,0,1,1,1,1,0,0,8,-1,4950,163,8,8,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.4688,0.0,0.5312,1,0,0,1,0,0,220,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,http_403,invalid,success,0
0.85,0,0.85,1,0,1,1,1,1,0,0,8,-1,2674,248,8,8,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.0,0.0,0.4375,1,0,0,1,0,0,220,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,http_403,invalid,success,0
0.85,0,0.85,1,0,1,1,1,1,0,0,8,-1,4950,163,8,8,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.0,0.0,0.4375,1,0,0,1,0,0,220,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,http_403,invalid,success,0
0.571429,2,0.571429,0,0,1,1,1,1,0,0,-1,-1,-1,-1,-1,-1,0,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.5312,0,0,0,1,0,0,220,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,rate_limited,success,http_403,invalid,success,0
0.666667,2,0.666667,0,0,1,1,1,1,0,0,8,-1,9197,1395,8,-1,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.5156,0,0,0,1,0,0,220,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,invalid,success,0
0.5,1,0.5,0,0,1,1,1,1,0,0,8,-1,2674,248,8,8,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5,0.0,0.5625,0,0,0,1,0,0,220,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,invalid,success,0
0.592593,1,0.592593,0,0,1,1,1,1,0,0,8,-1,4950,163,8,8,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5,0.0,0.5156,0,0,0,1,0,0,220,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,invalid,success,0
0.571429,2,0.571429,0,0,1,1,1,1,0,0,-1,-1,-1,-1,-1,-1,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5,0.0,0.5312,0,0,0,1,0,0,220,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,rate_limited,success,http_403,invalid,success,0
0.571429,2,0.571429,0,0,1,1,1,1,0,0,-1,-1,-1,-1,-1,-1,0,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.5312,0,0,0,1,0,0,220,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,rate_limited,success,http_403,invalid,success,0
0.666667,1,0.666667,0,0,1,1,1,1,0,0,8,-1,2020,171,6,-1,0,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.5781,0,0,0,1,0,0,220,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,invalid,success,0
0.5,1,0.5,0,0,1,1,1,1,0,0,8,-1,2674,248,8,8,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.5625,0,0,0,1,0,0,220,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,invalid,success,0
0.592593,1,0.592593,0,0,1,1,1,1,0,0,8,-1,4950,163,8,8,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.5156,0,0,0,1,0,0,220,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,invalid,success,0
0.470588,5,0.470588,0,0,1,0,1,1,0,0,6,-1,1161,300,6,-1,0,1,1,2,-1,1,1,0,1,1,0,0,1,0,0,0.6562,0.5312,0.625,0,1,0,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.571429,2,0.571429,0,0,1,1,1,1,0,0,-1,-1,-1,-1,-1,-1,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.5312,0,0,0,1,0,0,220,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,rate_limited,success,http_403,invalid,success,0
0.5,2,0.5,0,0,1,1,1,1,0,0,8,-1,2674,248,8,8,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.5625,0,0,0,1,0,0,220,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,invalid,success,0
0.592593,2,0.592593,0,0,1,1,1,1,0,0,8,-1,4950,163,8,8,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.5156,0,0,0,1,0,0,220,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,invalid,success,0
0.5,2,0.5,0,0,1,1,1,1,0,0,8,-1,2674,248,8,8,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.5625,0,0,0,1,0,0,220,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,invalid,success,0
0.592593,2,0.592593,0,0,1,1,1,1,0,0,8,-1,4950,163,8,8,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.5156,0,0,0,1,0,0,220,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,invalid,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,-1,-1,-1,-1,0,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.0,0.0,0.0,1,0,0,1,0,0,220,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,unavailable,success,http_403,invalid,success,0
0.5,2,0.5,0,0,1,1,1,1,0,0,8,-1,2674,248,8,8,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.5625,0,0,0,1,0,0,220,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,invalid,success,0
0.592593,2,0.592593,0,0,1,1,1,1,0,0,8,-1,4950,163,8,8,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.5156,0,0,0,1,0,0,220,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,invalid,success,0
0.5,2,0.5,0,0,1,1,1,1,0,0,8,-1,2674,248,8,8,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.5625,0,0,0,1,0,0,220,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,invalid,success,0
0.592593,2,0.592593,0,0,1,1,1,1,0,0,8,-1,4950,163,8,8,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.5156,0,0,0,1,0,0,220,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,invalid,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,8,-1,1111,350,8,-1,0,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.0,0.0,0.4375,1,0,0,1,0,0,220,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,http_403,invalid,success,0
0.551724,4,0.551724,0,0,1,1,1,1,0,0,8,-1,10507,84,6,-1,0,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.75,0.0,0.6406,0,0,0,1,0,0,220,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,invalid,success,0
0.5,3,0.5,0,0,1,1,1,1,0,0,8,-1,2674,248,8,8,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.75,0.0,0.6406,0,0,0,1,0,0,220,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,invalid,success,0
0.592593,3,0.592593,0,0,1,1,1,1,0,0,8,-1,4950,163,8,8,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.75,0.0,0.6406,0,0,0,1,0,0,220,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,invalid,success,0
0.571429,2,0.571429,0,0,1,1,1,1,0,0,-1,-1,-1,-1,-1,-1,0,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.5312,0,0,0,1,0,0,220,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,rate_limited,success,http_403,invalid,success,0
0.85,0,0.85,1,0,1,1,1,1,0,0,8,-1,9197,1395,8,-1,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.0,0.0,0.0,1,0,0,1,0,0,220,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,http_403,invalid,success,0
0.444444,2,0.444444,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,6,0,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5625,0.0,0.5,0,0,0,1,0,0,220,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,unavailable,error,http_403,invalid,success,0
0.85,0,0.85,0,0,1,1,1,1,0,0,8,-1,4505,607,8,-1,0,1,1,58,-1,1,0,0,1,0,0,0,1,0,0,0.5,0.0,0.4688,1,1,1,1,0,0,1,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,partial,success,unavailable,success,success,success,success,0
0.666667,2,0.666667,0,0,1,0,1,1,0,0,6,-1,2915,372,6,-1,0,1,1,40,-1,1,2,0,1,1,0,0,1,0,0,0.5625,0.0,0.5625,0,1,0,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
