url,domain,target_brand_domain,critical_sector_entity_name,source_label,source_file,source_row,having_ip,have_at_symbol,url_length,url_depth,redirection,http_domain,tiny_url,prefix_suffix,digit_count,special_char_count,entropy,lexical_similarity_score,min_edit_distance_to_brand_domain,homoglyph_similarity_score,brand_token_in_subdomain,brand_token_in_path,brand_not_in_registered_domain,subdomain_depth,matched_brand_domain,registered_domain,dns_check_pass,dns_resolves_to_ip,resolved_ips,cname_exists,cname_chain_length,nameserver_reputation_score,passive_dns_first_seen_days,domain_age_days,domain_expiry_days,registrar_reputation_score,asn_reputation_score,ip_seen_with_many_brands,https_enabled,ssl_valid,cert_age_days,ct_log_first_seen_days,url_fetch_success,page_fetch_success,redirect_count,redirect_cross_domain_count,page_render_success,has_login_form,has_password_input,form_action_external,brand_token_or_logo_present,logo_detected,logo_brand_matches_target_brand,logo_brand_domain_mismatch,visual_brand_domain_mismatch,favicon_hash,favicon_hash_matches_target_brand,favicon_hash_matches_known_phish,html_dom_hash,html_dom_hash_matches_known_phish,same_html_hash_domain_count_7d,fetch_status_code,fetch_error,dns_error,tls_error,dns_status,http_status,tls_status,page_status,nameservers,registrant_name,registrar_name,hosting_isp,hosting_country,registrant_country,rdap_status,whois_status,extraction_status,high_lexical_similarity,no_login_form,no_brand_visual_claim,suspected_inactive,suspected_active_infra,suspected_active_no_phish_evidence,phishing,phishing_campaign,validation_status,validation_reason,label_conflict,include_in_ml,label,standard_score,standard_threshold,standard_prediction,hardened_score,hardened_threshold,hardened_prediction,final_classification,classification_confidence,recommended_action,classification_reason
http://visittannenversand.shop,visittannenversand.shop,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,30,0,0,0,0,0,0,0,3.7483943455364033,0.470588,2,0.470588,0,0,1,0,coalindiatenders.nic.in,visittannenversand.shop,1,1,104.21.21.207,0,0,8,-1,26,339,4,-1,0,1,1,23,-1,1,1,1,0,1,1,0,0,0,1,0,0,0,c9d09e423acb61cf,0,0,295a5fd5b9125bf1,0,1,200,,,,success,success,success,success,bradley.ns.cloudflare.com;lana.ns.cloudflare.com,,Dynadot Inc.,,,,success,skipped,complete,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0,0.5540883233783664,0.825,0,0.991467492921946,0.5299999999999999,1,suspicious_needs_review,medium,manual_review_or_monitor,hardened model flags suspicious infrastructure but standard model is below threshold
http://rzjuq218.vip,rzjuq218.vip,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,19,0,0,0,0,0,3,0,3.932138039759376,0.363636,3,0.363636,0,0,1,0,npr.gov.in,rzjuq218.vip,1,1,172.247.188.116,0,0,-1,-1,-1,-1,-1,-1,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,ca737b89336c0474,0,6,530,,,SSLCertVerificationError,success,http_530,invalid,success,,,,,,,error,success,partial,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0,0.06480452905312928,0.825,0,0.5532285091641449,0.5299999999999999,1,suspicious_needs_review,medium,manual_review_or_monitor,hardened model flags suspicious infrastructure but standard model is below threshold
http://nlpcommunicator.vip,nlpcommunicator.vip,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,26,0,0,0,0,0,0,0,3.873140679513133,0.85,0,0.85,0,0,0,0,nic.gov.in,nlpcommunicator.vip,1,1,15.197.148.33,0,0,-1,-1,-1,-1,-1,8,1,1,1,33,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,7619719201817c75,0,2223,200,,,,success,success,success,success,,,,Amazon Technologies Inc.,,,error,success,partial,1,1,1,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,0,1,0,0.04159524580446243,0.825,0,0.95,0.5299999999999999,1,suspicious_needs_review,medium,manual_review_or_monitor,hardened model flags suspicious infrastructure but standard model is below threshold
http://lh000.vip,lh000.vip,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,16,0,0,0,0,0,3,0,3.202819531114783,0.421053,2,0.421053,0,0,1,0,nha.gov.in,lh000.vip,1,1,104.21.91.127,0,0,-1,-1,-1,-1,-1,-1,0,1,1,25,-1,1,1,1,1,1,0,0,0,0,0,0,0,0,c1f53e4996966836,0,0,32dea9771a807342,0,4,200,,,,success,success,success,success,,,,,,,error,success,partial,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0,0.2984197001099339,0.825,0,0.9705969995747458,0.5299999999999999,1,suspicious_needs_review,medium,manual_review_or_monitor,hardened model flags suspicious infrastructure but standard model is below threshold
http://alibarbar8.vip,alibarbar8.vip,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,21,0,0,0,0,0,1,0,3.594465636961452,0.5,3,0.5,0,0,1,0,canarabank.com,alibarbar8.vip,1,1,185.53.179.128,0,0,-1,-1,-1,-1,-1,6,1,1,1,23,-1,1,1,0,0,1,0,0,0,0,1,0,0,0,,0,0,d415a8d478248790,0,1,200,,,,success,success,success,success,,,,Andreas Lunz,,,error,success,partial,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0,0.22210449535002127,0.825,0,0.9532255047737113,0.5299999999999999,1,suspicious_needs_review,medium,manual_review_or_monitor,hardened model flags suspicious infrastructure but standard model is below threshold
http://kucukcekmece-ses.vip,kucukcekmece-ses.vip,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,27,0,0,0,0,1,0,1,3.736006946447656,0.444444,3,0.444444,0,0,1,0,icicicareers.com,kucukcekmece-ses.vip,1,1,172.67.222.236,0,0,-1,-1,-1,-1,-1,-1,0,1,1,33,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,403,,,,success,http_403,success,empty,,,,,,,error,success,partial,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0,0.05301089418942028,0.825,0,0.9582440114512305,0.5299999999999999,1,suspicious_needs_review,medium,manual_review_or_monitor,hardened model flags suspicious infrastructure but standard model is below threshold
http://visionstoresneaker.com,visionstoresneaker.com,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,29,0,0,0,0,0,0,0,3.9262723741395074,0.526316,2,0.526316,0,0,1,0,icicicareers.com,visionstoresneaker.com,1,1,52.223.13.41,0,0,6,-1,391,339,8,-1,1,0,0,-1,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,7619719201817c75,0,2223,200,,,TimeoutError,success,success,error,success,ns1.renewyourname.net;ns2.renewyourname.net,,Tucows Domains Inc.,,,,success,skipped,partial,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0,0.03823664992940429,0.825,0,0.03999273915747303,0.5299999999999999,0,low_risk,low,no_phishing_action,both models are below threshold and pipeline status is not suspicious
http://virginiagreasetrapservice.com,virginiagreasetrapservice.com,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,36,0,0,0,0,0,0,0,3.905764584655453,0.583333,2,0.583333,0,0,1,0,airindiaexpress.com,virginiagreasetrapservice.com,1,1,15.197.148.33,0,0,6,-1,26,339,8,8,1,1,1,25,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,7619719201817c75,0,2223,200,,,,success,success,success,success,ns63.domaincontrol.com;ns64.domaincontrol.com,,"GoDaddy.com, LLC",Amazon Technologies Inc.,,,success,skipped,complete,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0,0.03323664992940428,0.825,0,0.9214706237581791,0.5299999999999999,1,suspicious_needs_review,medium,manual_review_or_monitor,hardened model flags suspicious infrastructure but standard model is below threshold
http://youdao-fangyi-docs-vip.com,youdao-fangyi-docs-vip.com,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,33,0,0,0,0,1,0,3,4.173033892020166,0.428571,2,0.428571,0,0,1,0,indianoilcgd.com,youdao-fangyi-docs-vip.com,1,1,172.65.211.209,0,0,6,-1,394,336,6,-1,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,503,,,SSLError,success,http_503,invalid,success,expire1.gname-dns.com;expire2.gname-dns.com,,Gname.com Pte. Ltd.,,,,success,skipped,partial,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0,0.05,0.825,0,0.14279753444112886,0.5299999999999999,0,low_risk,low,no_phishing_action,both models are below threshold and pipeline status is not suspicious
http://vinocidra.com,vinocidra.com,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,20,0,0,0,0,0,0,0,3.821928094887362,0.666667,1,0.666667,0,0,1,0,iocl.com,vinocidra.com,1,1,213.186.33.5,0,0,6,-1,26,1800,6,-1,1,0,0,-1,-1,1,1,1,0,1,0,0,0,0,1,0,0,0,,0,0,a059e240190d49a4,0,1,200,,,ConnectionRefusedError,success,success,error,success,dns200.anycast.me;ns200.anycast.me,,OVH sas,,,,success,skipped,partial,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0,0.22326804816748877,0.825,0,0.6262589950142785,0.5299999999999999,1,suspicious_needs_review,medium,manual_review_or_monitor,hardened model flags suspicious infrastructure but standard model is below threshold
http://vigilantegriffons.com,vigilantegriffons.com,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,28,0,0,0,0,0,0,0,4.110577243331642,0.540541,3,0.540541,0,0,1,0,icicicareers.com,vigilantegriffons.com,1,1,104.21.10.241,0,0,8,-1,30,335,6,-1,0,1,1,26,-1,0,0,2,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,204,,,,success,success,success,empty,adel.ns.cloudflare.com;mustafa.ns.cloudflare.com,,DropCatch.com 886 LLC,,,,success,skipped,partial,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0,0.2339462208865,0.825,0,0.9867267152549469,0.5299999999999999,1,suspicious_needs_review,medium,manual_review_or_monitor,hardened model flags suspicious infrastructure but standard model is below threshold
http://bet-bob.com,bet-bob.com,bankofbaroda.bank.in,Bank of Baroda,unlabeled,main_detector_targets,0,0,0,18,0,0,0,0,1,0,1,3.4193819456463714,0.666667,3,0.666667,0,0,1,0,netpnb.com,bet-bob.com,1,1,154.84.99.175,0,0,6,-1,756,339,6,-1,1,1,1,25,-1,1,1,1,0,1,0,0,0,0,1,0,0,0,,0,0,f2f22b0bb96fa482,0,1,200,,,,success,success,success,success,a9.share-dns.com;b9.share-dns.net,,Gname.com Pte. Ltd.,,,,success,skipped,complete,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0,0.24671446122984764,0.825,0,0.9867267152549469,0.5299999999999999,1,suspicious_needs_review,medium,manual_review_or_monitor,hardened model flags suspicious infrastructure but standard model is below threshold
http://sanqv.vip,sanqv.vip,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,16,0,0,0,0,0,0,0,3.5,0.526316,1,0.526316,0,0,1,0,sac.gov.in,sanqv.vip,1,1,45.126.183.226,0,0,-1,-1,-1,-1,-1,-1,0,1,1,25,-1,1,1,1,0,1,0,0,0,0,0,0,0,0,,0,0,931280304702238e,0,161,200,,,,success,success,success,success,,,,,,,error,success,partial,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0,0.1816991829587412,0.825,0,0.9769257216650071,0.5299999999999999,1,suspicious_needs_review,medium,manual_review_or_monitor,hardened model flags suspicious infrastructure but standard model is below threshold
http://virtualvideowalk.com,virtualvideowalk.com,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,27,0,0,0,0,0,0,0,4.134336113194451,0.5625,1,0.5625,0,0,1,0,airindia.com,virtualvideowalk.com,1,1,130.185.109.77,0,0,6,-1,1855,336,6,-1,0,0,0,-1,-1,1,1,1,0,1,1,0,1,0,1,0,0,0,,0,0,09996d810ac45c83,0,1,200,,,TimeoutError,success,success,error,success,ns.checkdomain.de;ns2.checkdomain.de,,"Ascio Technologies, Inc. Danmark - Filial af Ascio technologies, Inc. USA",,,,success,skipped,partial,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0,0.43046840958605664,0.825,0,0.8873541637760342,0.5299999999999999,1,suspicious_needs_review,medium,manual_review_or_monitor,hardened model flags suspicious infrastructure but standard model is below threshold
http://psikopatinevi.com,psikopatinevi.com,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,24,0,0,0,0,0,0,0,3.823934896284056,0.580645,2,0.580645,0,0,1,0,camsonline.com,psikopatinevi.com,1,1,185.230.63.186,0,0,6,-1,395,335,6,-1,1,1,1,18,-1,1,1,2,0,1,1,0,0,1,0,0,1,1,,0,0,2e33fda2044c02bc,0,1,200,,,,success,success,success,success,ns0.wixdns.net;ns1.wixdns.net,,Wix.com Ltd.,,,,success,skipped,complete,0,0,0,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0,1.0,0.825,1,0.9867267152549469,0.5299999999999999,1,confirmed_phishing,high,block_or_escalate_as_phishing,standard model exceeds conservative high-confidence threshold
http://h83vl.top,h83vl.top,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,16,0,0,0,0,0,2,0,3.327819531114783,0.380952,3,0.380952,0,0,1,0,hdfclife.com,h83vl.top,1,1,154.218.0.57,0,0,-1,-1,-1,-1,-1,-1,1,1,1,2,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,f64d76a8cdd1ee20,0,120,200,,,,success,success,success,success,,,,,,,rate_limited,success,partial,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0,0.09098961200164553,0.825,0,0.952738276769927,0.5299999999999999,1,suspicious_needs_review,medium,manual_review_or_monitor,hardened model flags suspicious infrastructure but standard model is below threshold
http://viralideasvideoeditingstrategies.com,viralideasvideoeditingstrategies.com,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,43,0,0,0,0,0,0,0,3.961294557965098,0.85,0,0.85,0,0,0,0,myvi.in,viralideasvideoeditingstrategies.com,1,1,20.127.23.24,0,0,6,-1,28,337,6,-1,0,1,1,28,-1,1,1,0,0,1,0,0,0,1,0,0,1,1,,0,0,30afb79df677cfd5,0,1,200,,,,success,success,success,success,ns1.md-5137.webhostingboxes.com;ns2.md-5137.webhostingboxes.com,,"OwnRegistrar, Inc.",,,,success,skipped,complete,1,1,0,0,0,0,1,0,phishing,visual brand match on unauthorized domain,0,1,1,1.0,0.825,1,0.9982272228320527,0.5299999999999999,1,confirmed_phishing,high,block_or_escalate_as_phishing,standard model exceeds conservative high-confidence threshold
http://47439.vip,47439.vip,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,16,0,0,0,0,0,5,0,3.5,0.315789,2,0.421053,0,0,1,0,eci.gov.in,47439.vip,1,1,154.12.54.161,0,0,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,ClientOSError,,TimeoutError,success,error,error,empty,,,,,,,error,success,partial,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0,0.024804529053129278,0.825,0,0.655057657765189,0.5299999999999999,1,suspicious_needs_review,medium,manual_review_or_monitor,hardened model flags suspicious infrastructure but standard model is below threshold
http://dpuejey.vip,dpuejey.vip,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,18,0,0,0,0,0,0,0,3.57243125132212,0.416667,3,0.416667,0,0,1,0,contents.tdscpc.gov.in,dpuejey.vip,1,1,49.213.35.25,0,0,-1,-1,-1,-1,-1,-1,0,1,1,25,-1,1,1,1,0,1,0,0,0,0,0,0,0,0,,0,0,b50b102007060b82,0,18,200,,,,success,success,success,success,,,,,,,error,success,partial,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0,0.17816176799275482,0.825,0,0.9769257216650071,0.5299999999999999,1,suspicious_needs_review,medium,manual_review_or_monitor,hardened model flags suspicious infrastructure but standard model is below threshold
http://dmrgc.vip,dmrgc.vip,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,16,0,0,0,0,0,0,0,3.625,0.5,4,0.5,0,0,1,0,abdm.gov.in,dmrgc.vip,1,1,206.119.121.208,0,0,-1,-1,-1,-1,-1,-1,0,1,1,34,-1,1,1,1,0,1,0,0,0,0,1,0,0,0,d3f93c964ee39018,0,0,eb4a82897cebcde5,0,6,200,,,,success,success,success,success,,,,,,,error,success,partial,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0,0.287814066307117,0.825,0,0.9769257216650071,0.5299999999999999,1,suspicious_needs_review,medium,manual_review_or_monitor,hardened model flags suspicious infrastructure but standard model is below threshold
http://debessac.com,debessac.com,sac.gov.in,Indian Space Research Organisation (ISRO),unlabeled,main_detector_targets,0,0,0,19,0,0,0,0,0,0,0,3.7216117239699016,0.85,0,0.85,0,0,0,0,sac.gov.in,debessac.com,1,1,217.160.0.208,0,0,6,-1,1125,336,6,-1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,TimeoutError,,SSLError,success,error,invalid,empty,ns1025.ui-dns.com;ns1080.ui-dns.biz;ns1114.ui-dns.org;ns1122.ui-dns.de,,IONOS SE,,,,success,skipped,partial,1,1,1,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,0,1,0,0.005,0.825,0,0.5133324158254742,0.5299999999999999,0,suspicious_needs_review,low,manual_review_or_monitor,pipeline status is suspected_active_infra but both models are below threshold
http://vip555lvfc.site,vip555lvfc.site,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,22,0,0,0,0,0,3,0,3.663532754804255,0.428571,3,0.428571,0,0,1,0,sbilife.co.in,vip555lvfc.site,1,1,172.67.180.13,0,0,8,-1,25,340,4,-1,0,1,1,25,-1,1,1,1,0,1,1,0,0,0,0,0,0,0,,0,0,54dde4c05ca73e6f,0,1,200,,,,success,success,success,success,carter.ns.cloudflare.com;lily.ns.cloudflare.com,,"NameCheap, Inc.",,,,success,skipped,complete,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0,0.4946939571811834,0.825,0,0.991467492921946,0.5299999999999999,1,suspicious_needs_review,medium,manual_review_or_monitor,hardened model flags suspicious infrastructure but standard model is below threshold
http://vitafybrand.com,vitafybrand.com,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,22,0,0,0,0,0,0,0,4.061482186720776,0.615385,3,0.615385,0,0,1,0,sbicard.com,vitafybrand.com,1,1,52.20.84.62,0,0,6,-1,1204,257,8,-1,1,1,1,65,-1,0,0,1,1,0,0,0,0,0,0,0,0,0,d55b4d3202bbaf14,0,0,00fd90835fe24224,0,201,403,,,,success,http_403,success,success,ns1.atom.com;ns2.atom.com,,"GoDaddy.com, LLC",,,,success,skipped,partial,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0,0.06656614466227499,0.825,0,0.9779974991029279,0.5299999999999999,1,suspicious_needs_review,medium,manual_review_or_monitor,hardened model flags suspicious infrastructure but standard model is below threshold
http://abhanyaenterprises.com,abhanyaenterprises.com,abdm.gov.in,National Health Authority (NHA),unlabeled,main_detector_targets,0,0,0,29,0,0,0,0,0,0,0,3.9523029776623857,0.585366,1,0.585366,0,0,1,0,airindiaexpress.com,abhanyaenterprises.com,1,1,198.49.23.144,0,0,8,-1,746,349,6,-1,1,1,1,23,-1,1,1,1,0,1,0,0,0,0,1,0,0,0,c0971063bf981f73,0,0,24d7a9c62d82e0ba,0,1,200,,,,success,success,success,success,ns-cloud-b1.googledomains.com;ns-cloud-b2.googledomains.com;ns-cloud-b3.googledomains.com;ns-cloud-b4.googledomains.com,,Squarespace Domains II LLC,,,,success,skipped,complete,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0,0.31671446122984764,0.825,0,0.9867267152549469,0.5299999999999999,1,suspicious_needs_review,medium,manual_review_or_monitor,hardened model flags suspicious infrastructure but standard model is below threshold
http://31396.vip,31396.vip,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,16,0,0,0,0,0,5,0,3.5,0.315789,2,0.421053,0,0,1,0,eci.gov.in,31396.vip,1,1,62.76.230.81,0,0,-1,-1,-1,-1,-1,-1,0,1,0,-1,-1,1,1,0,0,1,0,0,0,1,0,0,1,1,0000000000000000,0,0,1b7a09e598dc42f2,0,1,200,,,SSLCertVerificationError,success,success,invalid,success,,,,,,,error,success,partial,0,1,0,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0,0.9977682403433477,0.825,1,0.6946915787199055,0.5299999999999999,1,confirmed_phishing,high,block_or_escalate_as_phishing,standard model exceeds conservative high-confidence threshold
http://victoriagate.skin,victoriagate.skin,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,24,0,0,0,0,0,0,0,3.886842188131012,0.551724,2,0.551724,0,0,1,0,rebit.org.in,victoriagate.skin,1,1,172.67.160.221,0,0,8,-1,25,340,4,-1,0,1,1,25,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,f02e874359a523b7,0,1,523,,,,success,http_523,success,success,mallory.ns.cloudflare.com;sri.ns.cloudflare.com,,Namecheap,,,,success,skipped,partial,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0,0.22725788011250242,0.825,0,0.991467492921946,0.5299999999999999,1,suspicious_needs_review,medium,manual_review_or_monitor,hardened model flags suspicious infrastructure but standard model is below threshold
http://hvhds.vip,hvhds.vip,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,16,0,0,0,0,0,0,0,3.202819531114783,0.5,3,0.5,0,0,1,0,vssc.gov.in,hvhds.vip,1,1,45.126.183.226,0,0,-1,-1,-1,-1,-1,-1,0,1,1,30,-1,1,1,1,0,1,0,0,0,0,0,0,0,0,,0,0,931280304702238e,0,161,200,,,,success,success,success,success,,,,,,,error,success,partial,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0,0.18669918295874122,0.825,0,0.9705969995747458,0.5299999999999999,1,suspicious_needs_review,medium,manual_review_or_monitor,hardened model flags suspicious infrastructure but standard model is below threshold
http://67830.vip,67830.vip,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,16,0,0,0,0,0,5,0,3.625,0.315789,2,0.421053,0,0,1,0,eci.gov.in,67830.vip,1,1,147.161.39.80,0,0,-1,-1,-1,-1,-1,-1,0,1,1,30,-1,1,1,2,1,1,0,0,0,0,0,0,0,0,,0,0,17100090ddd1d431,0,4,200,,,,success,success,success,success,,,,,,,error,success,partial,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0,0.3584197001099339,0.825,0,0.9769257216650071,0.5299999999999999,1,suspicious_needs_review,medium,manual_review_or_monitor,hardened model flags suspicious infrastructure but standard model is below threshold
http://drrashminaiksclinic.com,drrashminaiksclinic.com,accounts.mgovcloud.in,National Informatics Centre (NIC),unlabeled,main_detector_targets,0,0,0,30,0,0,0,0,0,0,0,3.948394345536403,0.85,0,0.85,0,0,0,0,accounts.mgovcloud.in,drrashminaiksclinic.com,1,1,76.223.67.189,0,0,6,-1,394,336,8,-1,1,1,1,31,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,7619719201817c75,0,2223,200,,,,success,success,success,success,ns23.domaincontrol.com;ns24.domaincontrol.com,,"GoDaddy.com, LLC",,,,success,skipped,complete,1,1,1,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,0,1,0,0.008236649929404285,0.825,0,0.9357435197817189,0.5299999999999999,1,suspicious_needs_review,medium,manual_review_or_monitor,hardened model flags suspicious infrastructure but standard model is below threshold
http://vimat.org,vimat.org,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,16,0,0,0,0,0,0,0,3.577819531114783,0.571429,3,0.571429,0,0,1,0,rebit.org.in,vimat.org,1,1,44.233.250.75,0,0,6,-1,398,332,4,-1,1,0,0,-1,-1,0,0,1,1,0,1,0,1,0,0,0,0,0,86663b99e46c9366,0,0,b6f9c60caf6613b5,0,100,403,,,TimeoutError,success,http_403,error,success,launch1.spaceship.net;launch2.spaceship.net,,"Spaceship, Inc.",,,,success,skipped,partial,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0,0.22254137115839243,0.825,0,0.8953990128623004,0.5299999999999999,1,suspicious_needs_review,medium,manual_review_or_monitor,hardened model flags suspicious infrastructure but standard model is below threshold
http://victoryframecoach.com,victoryframecoach.com,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,28,0,0,0,0,0,0,0,3.824862957617357,0.545455,3,0.545455,0,0,1,0,kfintech.com,victoryframecoach.com,1,1,162.159.140.166,0,0,6,-1,512,218,4,-1,1,1,1,16,-1,1,1,1,0,1,0,0,0,0,0,0,0,0,0000000000000000,0,0,375c175b3e8d1222,0,1,200,,,,success,success,success,success,pdns1.registrar-servers.com;pdns2.registrar-servers.com,,"NameCheap, Inc.",,,,success,skipped,complete,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0,0.152814066307117,0.825,0,0.977738276769927,0.5299999999999999,1,suspicious_needs_review,medium,manual_review_or_monitor,hardened model flags suspicious infrastructure but standard model is below threshold
http://sacrificemovie.com,sacrificemovie.com,sac.gov.in,Indian Space Research Organisation (ISRO),unlabeled,main_detector_targets,0,0,0,25,0,0,0,0,0,0,0,3.863465189601648,0.85,0,0.85,0,0,0,0,sac.gov.in,sacrificemovie.com,1,1,208.109.234.208,0,0,6,-1,3316,336,8,-1,0,1,1,29,-1,1,1,1,0,1,1,0,0,1,1,1,1,1,ccb1b1e72338a3cc,0,0,239088273501da07,0,1,200,,,,success,success,success,success,ns1.sacrificemovie.com;ns2.sacrificemovie.com,,"GoDaddy.com, LLC",,,,success,skipped,complete,1,0,0,0,0,0,1,0,phishing,visual brand match on unauthorized domain,0,1,1,1.0,0.825,1,1.0,0.5299999999999999,1,confirmed_phishing,high,block_or_escalate_as_phishing,standard model exceeds conservative high-confidence threshold
http://vipkalyanmatka.com,vipkalyanmatka.com,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,25,0,0,0,0,0,0,0,3.813660689688186,0.516129,2,0.516129,0,0,1,0,infiniti.icicibank.com,vipkalyanmatka.com,1,1,82.25.120.81,0,0,4,-1,26,339,6,-1,0,1,0,-1,-1,0,0,1,1,0,1,0,1,0,0,0,0,0,86663b99e46c9366,0,0,b6f9c60caf6613b5,0,100,403,,,SSLCertVerificationError,success,http_403,invalid,success,apollo.dns-parking.com;athena.dns-parking.com,,"HOSTINGER operations, UAB",,,,success,skipped,partial,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0,0.22726315789473683,0.825,0,0.8894837339995951,0.5299999999999999,1,suspicious_needs_review,medium,manual_review_or_monitor,hardened model flags suspicious infrastructure but standard model is below threshold
